TIMESTAMP | LEVEL | APP_NAME | TARGET_DOMAIN | TARGET_IP | PROTOCOL | PORT | DECISION | REASON
2025-06-01 14:49:43.694 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 51862 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.698 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 51862 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.702 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 51862 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.705 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 51862 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.709 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 51862 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.715 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.720 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.723 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.728 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.735 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.750 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.756 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.766 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.769 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.770 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.780 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.783 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.787 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.800 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.824 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.836 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.839 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.847 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.852 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.855 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.863 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.866 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.870 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.882 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.905 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 51862 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.917 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.926 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.934 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.936 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.939 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.941 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.968 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 51862 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.986 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:43.999 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 51862 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.022 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 51862 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.040 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.057 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.087 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.129 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.190 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.208 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.223 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.269 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.277 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.283 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.285 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.289 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.293 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.298 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.301 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.304 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.305 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.311 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.315 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.319 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.340 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.351 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.354 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.359 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.366 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.367 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 51862 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.370 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.373 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.377 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 51862 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.382 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.384 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.386 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.389 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.394 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.399 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.401 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.404 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.405 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.408 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.415 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.417 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.420 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.423 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 51862 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.428 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 51862 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.432 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.433 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.434 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.436 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.439 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.440 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.447 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.450 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.454 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.456 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.460 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.466 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.467 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.470 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.471 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.473 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.476 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.482 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.483 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.484 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.486 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.489 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.493 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.499 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.501 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.504 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.505 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.506 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.514 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.516 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.522 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.531 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.535 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.548 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.552 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.554 | INFO | GenericUDPApp | 142.251.221.106 | 142.251.221.106 | UDP | 443 | ALLOW | Request by 'GenericUDPApp' to '142.251.221.106' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.568 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 51862 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.590 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 51862 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.626 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 51862 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.697 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 51862 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.766 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 51862 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
2025-06-01 14:49:44.830 | INFO | GenericUDPApp | 192.168.0.102 | 192.168.0.102 | UDP | 51862 | ALLOW | Request by 'GenericUDPApp' to '192.168.0.102' via 'UDP' matches app policy. Protocol rule matched.
